Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations
1942,8,23312,-179.6,-27.6,18.9,18.9,18.9,18.9,3.0,0.0,22.0,0.7,17.96,18.3,19.87,18.9,3.0,1.49,22.0,0.7,8.75,8.87,10.32,9.52,3.0,1.28,22.0,0.7,62.5,69.3,79.9,71.1,3.0,12.8,22.0,0.7,3.0,3.0,3.7,3.3,3.0,0.6,22.0,0.7,62.5,69.3,79.9,71.1,3.0,12.8,22.0,0.7,0.7,2.3,2.3,1.5,3.0,1.3,22.0,0.7,6.4,6.4,6.6,6.5,3.0,0.2,22.0,0.7,-0.97,0.6,0.94,0.0,3.0,1.49,22.0,0.7,-2.5,1.6,2.4,0.0,3.0,3.9,22.0,0.7,3.16,4.62,4.74,3.97,3.0,1.29,22.0,0.7,8.2,12.0,12.3,10.3,3.0,3.3,22.0,0.7,5.2,16.3,17.7,11.5,3.0,10.0,22.0,0.7,45.2,46.3,49.0,47.1,3.0,2.9,22.0,0.7,2.5,7.9,9.2,5.9,3.0,5.2,22.0,0.7,22.0,22.6,25.5,23.7,3.0,2.8,22.0,0.7,0.7,2.2,3.5,2.1,3.0,2.1,22.0,0.7,7.7,11.3,12.1,9.9,3.0,3.4,22.0,0.7,17.5,17.5,17.5,17.5,3.0,0.0,22.0,0.7,20.0,20.0,20.0,20.0,3.0,0.0,22.0,0.7,2.6,2.6,2.6,2.6,3.0,0.0,22.0,0.7,0.28,0.89,0.89,0.59,3.0,0.51,22.0,0.7,2.44,2.44,2.55,2.5,3.0,0.09,22.0,0.7,1018.92,1019.6,1020.08,1019.5,3.0,0.85,22.0,0.7
1942,8,23312,-179.6,-21.5,22.21,23.3,23.9,23.26,20.0,0.8,16.0,0.7,22.2,23.9,24.57,23.73,19.0,1.18,16.0,0.7,14.49,15.86,18.47,16.08,19.0,1.98,16.0,0.7,81.5,86.8,96.4,87.7,19.0,8.1,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.21,0.0,1.1,-0.47,19.0,1.39,16.0,0.7,-10.6,-1.5,4.2,-3.4,16.0,9.6,20.0,0.8,-0.09,1.61,4.12,1.72,19.0,2.24,16.0,0.7,-1.2,5.4,22.6,7.8,16.0,17.5,20.0,0.8,-140.9,-82.1,11.6,-66.9,16.0,98.9,20.0,0.8,-130.7,-62.3,28.7,-43.7,16.0,86.2,20.0,0.8,-93.3,-56.0,7.0,-47.4,16.0,70.7,20.0,0.8,-87.8,-42.8,21.0,-27.8,16.0,57.6,20.0,0.8,-10.8,-0.3,6.0,-1.8,16.0,14.5,20.0,0.8,-10.0,-4.1,0.9,-5.6,16.0,11.1,20.0,0.8,66.0,97.5,725.5,309.0,17.0,349.0,20.0,0.8,65.0,95.0,725.0,310.0,17.0,350.0,20.0,0.8,3.91,4.6,8.98,5.84,17.0,2.52,20.0,0.8,-6.86,-3.52,0.36,-2.97,17.0,4.15,20.0,0.8,-5.61,-2.3,0.92,-1.8,17.0,3.53,20.0,0.8,1010.3,1012.2,1019.58,1013.67,20.0,4.31,16.0,0.7
1942,8,23312,-179.6,-13.6,27.8,27.8,28.14,27.97,3.0,0.29,24.0,0.3,26.78,26.95,27.12,26.95,2.0,0.35,26.0,0.5,16.31,16.39,16.47,16.39,2.0,0.17,26.0,0.5,72.8,73.9,74.9,73.9,2.0,2.2,26.0,0.5,3.0,3.0,4.4,3.7,3.0,1.2,24.0,0.3,72.8,73.9,74.9,73.9,2.0,2.2,26.0,0.5,-78.1,-51.8,-20.8,-49.5,3.0,42.0,24.0,0.3,0.7,2.3,23.2,11.7,3.0,18.3,24.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06,7.2,8.97,6.53,3.0,3.65,24.0,0.3,-8.57,-7.2,-3.95,-6.28,3.0,3.47,24.0,0.3,0.28,0.89,2.57,1.41,3.0,1.74,24.0,0.3,1010.93,1012.5,1013.46,1012.2,3.0,1.87,24.0,0.3
1942,8,23312,-179.6,-7.4,29.06,29.4,29.4,29.23,3.0,0.29,18.0,0.7,28.3,28.3,28.3,28.3,3.0,0.0,18.0,0.7,18.74,19.36,19.38,19.06,3.0,0.53,18.0,0.7,77.8,80.4,80.4,79.1,3.0,2.2,18.0,0.7,2.3,3.0,5.0,3.7,3.0,2.1,18.0,0.7,77.8,80.4,80.4,79.1,3.0,2.2,18.0,0.7,-42.1,-21.2,-11.7,-26.7,3.0,22.8,18.0,0.7,0.0,0.0,13.6,6.6,3.0,11.5,18.0,0.7,0.76,1.1,1.1,0.93,3.0,0.29,18.0,0.7,3.5,5.1,7.0,5.2,3.0,2.6,18.0,0.7,5.91,6.42,7.05,6.48,3.0,0.84,18.0,0.7,28.5,33.7,42.3,35.4,3.0,10.2,18.0,0.7,-180.4,-130.2,-71.7,-126.2,3.0,79.7,18.0,0.7,0.0,0.0,83.5,40.8,3.0,70.6,18.0,0.7,-122.2,-84.9,-47.7,-85.0,3.0,54.6,18.0,0.7,0.0,0.0,57.1,27.9,3.0,48.3,18.0,0.7,-42.3,-33.7,-16.8,-29.6,3.0,19.0,18.0,0.7,0.0,0.0,16.7,8.2,3.0,14.1,18.0,0.7,97.5,97.5,285.5,189.5,3.0,159.5,18.0,0.7,95.0,95.0,285.0,190.0,3.0,160.0,18.0,0.7,4.6,4.6,6.37,5.47,3.0,1.5,18.0,0.7,-6.37,-4.6,-2.53,-4.46,3.0,2.82,18.0,0.7,0.0,0.0,2.95,1.44,3.0,2.5,18.0,0.7,1009.12,1009.8,1010.07,1009.6,3.0,0.72,18.0,0.7
1942,8,23312,-179.6,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,6.0,6.7,6.0,3.0,1.0,16.0,0.3,82.4,84.3,86.8,84.6,3.0,3.2,16.0,0.3,-1.9,-1.2,-0.4,-1.2,2.0,1.6,14.0,0.5,8.7,13.8,18.8,13.8,2.0,10.5,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-179.6,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.82,-2.7,-0.39,-1.64,7.0,1.79,10.0,0.7,-13.0,-7.9,-3.1,-7.5,7.0,7.5,10.0,0.7,-0.8,1.3,1.44,0.34,3.0,1.83,8.0,1.0,-1.2,6.2,8.3,3.6,3.0,7.3,8.0,1.0,-33.0,60.1,67.7,27.7,7.0,67.0,10.0,0.7,-25.3,0.0,1.1,-7.6,7.0,18.6,10.0,0.7,-6.7,24.1,46.2,19.9,3.0,39.0,8.0,1.0,-19.4,-17.6,-5.6,-12.6,3.0,11.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-179.6,50.6,11.1,12.2,12.45,11.92,11.0,0.63,16.0,0.5,13.19,13.9,14.43,13.63,7.0,1.28,10.0,0.7,7.72,7.85,9.7,8.69,3.0,1.62,8.0,1.0,86.4,93.6,98.0,92.2,3.0,8.5,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,4.6,5.67,4.19,11.0,2.05,16.0,0.5,-4.32,-0.77,4.44,0.36,11.0,4.62,16.0,0.5,-1.61,0.0,0.65,-0.45,11.0,1.34,16.0,0.5,1013.17,1014.6,1014.8,1014.0,3.0,1.31,8.0,1.0
1942,8,23312,-179.5,-41.7,12.37,12.75,13.13,12.75,2.0,0.78,8.0,1.0,11.2,11.4,11.6,11.4,2.0,0.42,8.0,1.0,7.45,7.53,7.62,7.53,2.0,0.18,8.0,1.0,88.0,90.2,92.5,90.2,2.0,4.7,8.0,1.0,8.0,8.0,8.0,8.0,2.0,0.0,8.0,1.0,88.0,90.2,92.5,90.2,2.0,4.7,8.0,1.0,11.1,27.6,44.1,27.6,2.0,34.3,8.0,1.0,-4.9,-2.9,-0.9,-2.9,2.0,4.1,8.0,1.0,0.77,1.35,1.93,1.35,2.0,1.2,8.0,1.0,3.9,4.7,5.4,4.7,2.0,1.5,8.0,1.0,1.47,1.61,1.75,1.61,2.0,0.29,8.0,1.0,5.6,7.4,9.3,7.4,2.0,3.8,8.0,1.0,25.5,49.3,73.2,49.3,2.0,49.4,8.0,1.0,-21.0,-12.5,-4.0,-12.5,2.0,17.7,8.0,1.0,16.8,31.6,46.5,31.6,2.0,30.7,8.0,1.0,-14.5,-8.6,-2.7,-8.6,2.0,12.2,8.0,1.0,3.6,6.2,8.9,6.2,2.0,5.5,8.0,1.0,-3.4,-2.0,-0.6,-2.0,2.0,2.9,8.0,1.0,74.0,195.5,317.0,195.5,2.0,251.5,8.0,1.0,75.0,195.0,315.0,195.0,2.0,250.0,8.0,1.0,3.33,4.9,6.47,4.9,2.0,3.25,8.0,1.0,2.24,4.25,6.26,4.25,2.0,4.17,8.0,1.0,-1.89,-1.13,-0.36,-1.13,2.0,1.59,8.0,1.0,1012.31,1012.55,1012.79,1012.55,2.0,0.49,8.0,1.0
1942,8,23312,-179.5,-21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,6.3,4.6,12.0,1.8,22.0,0.8,81.5,86.8,96.4,87.7,19.0,8.1,16.0,0.7,-56.1,-16.2,0.8,-20.8,17.0,37.0,20.0,0.8,-33.7,-9.0,2.4,-12.9,17.0,27.4,20.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-179.5,-15.4,26.94,27.2,27.2,27.08,4.0,0.25,16.0,0.8,26.94,27.2,28.35,27.63,4.0,1.21,16.0,0.8,16.48,18.48,19.91,18.21,4.0,2.32,16.0,0.8,68.9,81.7,89.8,79.4,4.0,14.8,16.0,0.8,3.0,5.0,6.0,4.5,4.0,1.9,16.0,0.8,68.9,81.7,89.8,79.4,4.0,14.8,16.0,0.8,-96.0,-62.6,-19.2,-57.8,4.0,45.3,16.0,0.8,18.5,38.0,46.7,32.8,4.0,21.6,16.0,0.8,-1.15,0.0,0.0,-0.55,4.0,1.1,16.0,0.8,-3.0,0.0,0.0,-1.4,4.0,2.9,16.0,0.8,2.33,4.19,6.12,4.22,4.0,2.58,16.0,0.8,13.4,28.3,43.4,28.4,4.0,18.2,16.0,0.8,-253.4,-183.1,-96.5,-175.3,4.0,92.5,16.0,0.8,59.3,118.0,143.8,102.3,4.0,55.7,16.0,0.8,-172.7,-127.8,-65.0,-119.3,4.0,66.3,16.0,0.8,39.0,79.7,103.7,71.8,4.0,43.3,16.0,0.8,-38.9,-26.6,-11.3,-25.2,4.0,16.8,16.0,0.8,6.4,9.7,18.9,12.5,4.0,8.5,16.0,0.8,187.0,733.0,1092.5,644.0,4.0,538.0,16.0,0.8,185.0,735.0,1095.0,645.0,4.0,540.0,16.0,0.8,4.79,8.75,10.3,7.6,4.0,3.64,16.0,0.8,-9.32,-6.77,-3.48,-6.42,4.0,3.46,16.0,0.8,2.14,4.34,5.34,3.77,4.0,2.11,16.0,0.8,1008.1,1011.35,1015.28,1011.68,4.0,4.16,16.0,0.8
1942,8,23312,-179.5,28.5,25.1,25.3,25.5,25.3,2.0,0.42,2.0,0.5,24.59,25.0,27.25,25.9,3.0,2.1,4.0,0.7,16.25,16.32,16.38,16.32,2.0,0.13,2.0,0.5,83.6,85.0,86.4,85.0,2.0,2.9,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.6,1.01,0.6,2.0,0.85,2.0,0.5,1.5,4.6,7.8,4.6,2.0,6.5,2.0,0.5,3.46,3.64,3.82,3.64,2.0,0.37,2.0,0.5,21.0,24.6,28.3,24.6,2.0,7.6,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.6,-22.4,-17.2,-22.4,2.0,10.8,2.0,0.5,-10.4,-6.2,-2.0,-6.2,2.0,8.8,2.0,0.5,71.0,185.0,370.5,220.0,3.0,221.5,4.0,0.7,70.0,185.0,370.0,220.0,3.0,220.0,4.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-179.5,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,7.9,10.0,0.3,18.0,0.4,86.4,93.6,98.0,92.2,3.0,8.5,8.0,1.0,-19.9,-0.8,20.4,2.5,11.0,27.4,16.0,0.5,-7.2,0.0,3.0,-1.4,11.0,5.7,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-179.4,-23.2,21.34,21.9,23.35,22.33,4.0,1.45,22.0,0.8,20.52,21.95,23.38,21.95,4.0,1.74,22.0,0.8,11.11,13.74,15.85,13.49,4.0,3.03,22.0,0.8,74.1,83.6,88.4,81.4,4.0,10.0,22.0,0.8,2.3,3.0,3.7,3.0,3.0,1.0,20.0,0.7,74.1,83.6,88.4,81.4,4.0,10.0,22.0,0.8,-2.7,4.6,11.5,4.4,4.0,8.5,22.0,0.8,-12.9,-6.8,1.5,-5.7,4.0,9.7,22.0,0.8,-2.04,-0.05,2.83,0.38,4.0,3.12,22.0,0.8,-5.9,0.4,8.4,1.2,4.0,8.6,22.0,0.8,-0.03,2.63,6.74,3.32,4.0,4.47,22.0,0.8,0.5,11.5,21.3,10.9,4.0,12.5,22.0,0.8,-24.9,29.0,60.3,18.2,4.0,52.3,22.0,0.8,-66.6,-49.0,8.2,-30.1,4.0,56.5,22.0,0.8,-17.5,18.7,37.6,10.4,4.0,34.2,22.0,0.8,-41.3,-32.9,-0.1,-21.3,4.0,31.8,22.0,0.8,1.1,2.8,7.7,4.3,4.0,5.2,22.0,0.8,-8.9,-0.6,13.5,2.2,4.0,16.0,22.0,0.8,17.5,32.0,73.0,45.0,4.0,37.5,22.0,0.8,20.0,30.0,75.0,45.0,4.0,40.0,22.0,0.8,2.6,3.1,4.12,3.35,4.0,0.96,22.0,0.8,-1.04,1.27,2.76,0.88,4.0,2.32,22.0,0.8,-3.06,-2.11,0.57,-1.29,4.0,2.7,22.0,0.8,1012.38,1013.9,1017.36,1014.83,4.0,3.42,22.0,0.8
1942,8,23312,-179.4,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,5.7,5.3,3.0,0.6,4.0,0.7,83.6,85.0,86.4,85.0,2.0,2.9,2.0,0.5,-48.4,-24.9,-10.9,-29.5,3.0,27.8,4.0,0.7,-14.3,0.0,3.5,-5.2,3.0,13.8,4.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-162.9,-109.2,-66.9,-114.8,3.0,70.5,4.0,0.7,-62.5,0.0,38.5,-11.7,3.0,74.7,4.0,0.7,-117.6,-98.6,-79.7,-98.6,2.0,39.3,2.0,0.5,-50.0,-29.7,-9.4,-29.7,2.0,42.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.58,5.7,7.07,5.33,3.0,2.57,4.0,0.7,-6.64,-4.37,-2.53,-4.58,3.0,3.02,4.0,0.7,-2.5,0.0,1.36,-0.56,3.0,2.87,4.0,0.7,1021.86,1022.2,1022.54,1022.2,2.0,0.71,2.0,0.5
1942,8,23312,-179.2,-5.2,28.9,28.9,28.9,28.9,1.0,0.0,24.0,0.0,29.4,29.4,29.4,29.4,1.0,0.0,24.0,0.0,18.17,18.17,18.17,18.17,1.0,0.0,24.0,0.0,70.6,70.6,70.6,70.6,1.0,0.0,24.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,24.0,0.0,70.6,70.6,70.6,70.6,1.0,0.0,24.0,0.0,-33.3,-33.3,-33.3,-33.3,1.0,0.0,24.0,0.0,39.7,39.7,39.7,39.7,1.0,0.0,24.0,0.0,-0.5,-0.5,-0.5,-0.5,1.0,0.0,24.0,0.0,-3.6,-3.6,-3.6,-3.6,1.0,0.0,24.0,0.0,6.95,6.95,6.95,6.95,1.0,0.0,24.0,0.0,50.0,50.0,50.0,50.0,1.0,0.0,24.0,0.0,-136.1,-136.1,-136.1,-136.1,1.0,0.0,24.0,0.0,162.2,162.2,162.2,162.2,1.0,0.0,24.0,0.0,-84.1,-84.1,-84.1,-84.1,1.0,0.0,24.0,0.0,100.2,100.2,100.2,100.2,1.0,0.0,24.0,0.0,-32.2,-32.2,-32.2,-32.2,1.0,0.0,24.0,0.0,38.3,38.3,38.3,38.3,1.0,0.0,24.0,0.0,373.0,373.0,373.0,373.0,1.0,0.0,24.0,0.0,375.0,375.0,375.0,375.0,1.0,0.0,24.0,0.0,7.2,7.2,7.2,7.2,1.0,0.0,24.0,0.0,-4.63,-4.63,-4.63,-4.63,1.0,0.0,24.0,0.0,5.52,5.52,5.52,5.52,1.0,0.0,24.0,0.0,1006.4,1006.4,1006.4,1006.4,1.0,0.0,24.0,0.0
1942,8,23312,-179.2,-3.2,28.9,28.9,28.9,28.9,1.0,0.0,24.0,1.0,28.9,28.9,28.9,28.9,1.0,0.0,24.0,1.0,18.37,18.37,18.37,18.37,1.0,0.0,24.0,1.0,73.5,73.5,73.5,73.5,1.0,0.0,24.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,24.0,1.0,73.5,73.5,73.5,73.5,1.0,0.0,24.0,1.0,-51.8,-51.8,-51.8,-51.8,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,6.72,6.72,6.72,6.72,1.0,0.0,24.0,1.0,48.3,48.3,48.3,48.3,1.0,0.0,24.0,1.0,-208.1,-208.1,-208.1,-208.1,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,-132.3,-132.3,-132.3,-132.3,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,-48.3,-48.3,-48.3,-48.3,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,373.0,373.0,373.0,373.0,1.0,0.0,24.0,1.0,375.0,375.0,375.0,375.0,1.0,0.0,24.0,1.0,7.2,7.2,7.2,7.2,1.0,0.0,24.0,1.0,-7.2,-7.2,-7.2,-7.2,1.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,1007.8,1007.8,1007.8,1007.8,1.0,0.0,24.0,1.0
1942,8,23312,-179.2,32.3,23.9,23.9,23.9,23.9,1.0,0.0,8.0,1.0,24.4,24.4,24.4,24.4,1.0,0.0,8.0,1.0,18.12,18.12,18.12,18.12,1.0,0.0,8.0,1.0,95.9,95.9,95.9,95.9,1.0,0.0,8.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,8.0,1.0,95.9,95.9,95.9,95.9,1.0,0.0,8.0,1.0,-10.8,-10.8,-10.8,-10.8,1.0,0.0,8.0,1.0,12.9,12.9,12.9,12.9,1.0,0.0,8.0,1.0,-0.5,-0.5,-0.5,-0.5,1.0,0.0,8.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,8.0,1.0,0.22,0.22,0.22,0.22,1.0,0.0,8.0,1.0,0.9,0.9,0.9,0.9,1.0,0.0,8.0,1.0,-64.3,-64.3,-64.3,-64.3,1.0,0.0,8.0,1.0,76.6,76.6,76.6,76.6,1.0,0.0,8.0,1.0,-47.8,-47.8,-47.8,-47.8,1.0,0.0,8.0,1.0,56.9,56.9,56.9,56.9,1.0,0.0,8.0,1.0,-0.6,-0.6,-0.6,-0.6,1.0,0.0,8.0,1.0,0.7,0.7,0.7,0.7,1.0,0.0,8.0,1.0,69.0,69.0,69.0,69.0,1.0,0.0,8.0,1.0,70.0,70.0,70.0,70.0,1.0,0.0,8.0,1.0,4.1,4.1,4.1,4.1,1.0,0.0,8.0,1.0,-2.64,-2.64,-2.64,-2.64,1.0,0.0,8.0,1.0,3.14,3.14,3.14,3.14,1.0,0.0,8.0,1.0,1021.7,1021.7,1021.7,1021.7,1.0,0.0,8.0,1.0
1942,8,23312,-177.7,-17.2,25.6,25.6,25.6,25.6,1.0,0.0,16.0,0.0,26.7,26.7,26.7,26.7,1.0,0.0,16.0,0.0,13.14,13.14,13.14,13.14,1.0,0.0,16.0,0.0,60.4,60.4,60.4,60.4,1.0,0.0,16.0,0.0,7.0,7.0,7.0,7.0,1.0,0.0,16.0,0.0,60.4,60.4,60.4,60.4,1.0,0.0,16.0,0.0,-48.7,-48.7,-48.7,-48.7,1.0,0.0,16.0,0.0,17.7,17.7,17.7,17.7,1.0,0.0,16.0,0.0,-1.1,-1.1,-1.1,-1.1,1.0,0.0,16.0,0.0,-7.9,-7.9,-7.9,-7.9,1.0,0.0,16.0,0.0,7.35,7.35,7.35,7.35,1.0,0.0,16.0,0.0,52.9,52.9,52.9,52.9,1.0,0.0,16.0,0.0,-180.6,-180.6,-180.6,-180.6,1.0,0.0,16.0,0.0,65.8,65.8,65.8,65.8,1.0,0.0,16.0,0.0,-88.9,-88.9,-88.9,-88.9,1.0,0.0,16.0,0.0,32.4,32.4,32.4,32.4,1.0,0.0,16.0,0.0,-49.7,-49.7,-49.7,-49.7,1.0,0.0,16.0,0.0,18.1,18.1,18.1,18.1,1.0,0.0,16.0,0.0,373.0,373.0,373.0,373.0,1.0,0.0,16.0,0.0,375.0,375.0,375.0,375.0,1.0,0.0,16.0,0.0,7.2,7.2,7.2,7.2,1.0,0.0,16.0,0.0,-6.77,-6.77,-6.77,-6.77,1.0,0.0,16.0,0.0,2.46,2.46,2.46,2.46,1.0,0.0,16.0,0.0,1013.9,1013.9,1013.9,1013.9,1.0,0.0,16.0,0.0
